,title,description_alert,link,published,alert_title,cve_id,description_cve,cvss_score,cwe,cwe_desc,epss_score,vendor,product,versions
671,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows 10 Version 22H2,['10.0.19045.0']
672,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows 11 version 23H2,['10.0.22631.0']
673,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows 11 Version 23H2,['10.0.22631.0']
674,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows 11 Version 24H2,['10.0.26100.0']
675,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows 11 Version 25H2,['10.0.26200.0']
676,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows 11 version 26H1,['10.0.28000.0']
677,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows Server 2012,['6.2.9200.0']
678,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows Server 2012 (Server Core installation),['6.2.9200.0']
679,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows Server 2012 R2,['6.3.9600.0']
680,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows Server 2012 R2 (Server Core installation),['6.3.9600.0']
681,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows Server 2016,['10.0.14393.0']
682,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows Server 2016 (Server Core installation),['10.0.14393.0']
683,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows Server 2019,['10.0.17763.0']
684,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows Server 2019 (Server Core installation),['10.0.17763.0']
685,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows Server 2022,['10.0.20348.0']
686,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows Server 2025,['10.0.26100.0']
687,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45635,Use after free in Universal Plug and Play (upnp.dll) allows an unauthorized attacker to execute code over a network.,8.1,CWE-843,CWE-843: Access of Resource Using Incompatible Type ('Type Confusion'),0.00361,Microsoft,Windows Server 2025 (Server Core installation),['10.0.26100.0']
688,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows 10 Version 1607,['10.0.14393.0']
689,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows 10 Version 1809,['10.0.17763.0']
690,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows 10 Version 21H2,['10.0.19044.0']
691,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows 10 Version 22H2,['10.0.19045.0']
692,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows 11 version 23H2,['10.0.22631.0']
693,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows 11 Version 23H2,['10.0.22631.0']
694,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows 11 Version 24H2,['10.0.26100.0']
695,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows 11 Version 25H2,['10.0.26200.0']
696,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows 11 version 26H1,['10.0.28000.0']
697,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows Server 2012,['6.2.9200.0']
698,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows Server 2012 (Server Core installation),['6.2.9200.0']
699,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows Server 2012 R2,['6.3.9600.0']
700,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows Server 2012 R2 (Server Core installation),['6.3.9600.0']
701,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows Server 2016,['10.0.14393.0']
702,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows Server 2016 (Server Core installation),['10.0.14393.0']
703,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows Server 2019,['10.0.17763.0']
704,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows Server 2019 (Server Core installation),['10.0.17763.0']
705,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows Server 2022,['10.0.20348.0']
706,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows Server 2025,['10.0.26100.0']
707,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42836,Concurrent execution using shared resource with improper synchronization ('race condition') in Function Discovery Service (fdwsd.dll) allows an authorized attacker to elevate privileges locally.,7,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00038,Microsoft,Windows Server 2025 (Server Core installation),['10.0.26100.0']
708,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42981,Integer underflow (wrap or wraparound) in Windows Performance Monitor allows an unauthorized attacker to execute code over a network.,8.1,CWE-191,CWE-191: Integer Underflow (Wrap or Wraparound),0.00091,Microsoft,Windows 11 version 23H2,['10.0.22631.0']
709,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42981,Integer underflow (wrap or wraparound) in Windows Performance Monitor allows an unauthorized attacker to execute code over a network.,8.1,CWE-191,CWE-191: Integer Underflow (Wrap or Wraparound),0.00091,Microsoft,Windows 11 Version 23H2,['10.0.22631.0']
